13402015B96470190ARIADNA SOFTWARE, S.L.                  T963805579RAFAEL GARCIA REDONDO                   3402015020001  00000000000002T000000056 00000000006920695 00000000000568416 00000000007512817                                                                                                                                                                                                                                                                                                            
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    E 201506232015062302100 0000000100000 0000000021000 0000000121000 0000000000000A00000054                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    E 201506262015062602100 0000000100000 0000000021000 0000000121000 0000000000000A00000055                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46027504         CAJA RURAL DE TURIS                     ES1                    E 201503262015032600400 0000000100000 0000000004000 0000000104000 0000000000000B00000019                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190A28010791         IBM ESPAÑA, S.A.                        ES1                    E 201506012015060102100 0000000320000 0000000067200 0000000387200 0000000000000FAV00000001                             0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    E 201506222015062202100 0000000150000 0000000031500 0000000181500 0000000000000Z00000001                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    E 201506222015062202100 0000000150000 0000000031500 0000000181500 0000000000000Z00000002                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46038881         AGRICOLA DE CATADAU, S.C.V.L.           ES1                    E 201506222015062202100 0000000120000 0000000025200 0000000145200 0000000000000Z00000003                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    EC201506232015062301600 0000000140239 0000000022438 0000000162677 0000000000000Z00000004                               0                 0000000102                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    EC201506232015062302100 0000000009761 0000000002050 0000000011811 0000000000000Z00000004                               0                 0000000102                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46026696         VIT. DE LA POBLA DEL DUC                ES1                    E 201506232015062302100 0000000150000 0000000031500 0000000181500 0000000000000Z00000005                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46027504         CAJA RURAL DE TURIS                     ES1                    E 201506232015062302100 0000000150000 0000000031500 0000000181500 0000000000000Z00000006                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190F46038881         AGRICOLA DE CATADAU, S.C.V.L.           ES1                    E 201506232015062302100 0000000120000 0000000025200 0000000145200 0000000000000Z00000007                               0                 0000000101                                                                                                                        00000 00000000000000                         0000000000000000000000000000000000                                                        
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    I 201506182015061801600 0000000010000 0000000001600 0000000011600 000000000000012515                                   0                 001 0000000000000                                         00000000000002015061812515                                                                                                                                                                                     
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201505012015050100400 0000000152025 0000000006081 0000000159626 00000000000001212/15                                 0                 00000000000000000101                                                                                 0000000001520                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506122015061200400 0000000012025 0000000000481 0000000012626 000000000000012121/1                                 0                 00000000000000000101                                                                                 0000000000120                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062602100 0000000100000 0000000021000 0000000121000 0000000000000121213                                  0                 00000000000000000101                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600000 0000000100000 0000000000000 0000000100000 0000000000000121214                                  0                 00000000000000000101                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600000 0000000100000 0000000000000 0000000100000 0000000000000121313                                  0                 00000000000000000101                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600000 0000000100000 0000000000000 0000000100000 000000000000013134                                   0                 00000000000000000101                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B73347494         PC COMPONENTES Y MULTIMEDIA, S.L.       ES1                    RC201506262015062600000 0000000400000 0000000000000 0000000400000 0000000000000141414                                  0                 00000000000000000102                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B73347494         PC COMPONENTES Y MULTIMEDIA, S.L.       ES1                    RC201506262015062600400 0000000400000 0000000016000 0000000420000 0000000000000141414                                  0                 00000000000000000102                                                                                 0000000004000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506122015061200400 0000000004120 0000000000165 0000000004326 00000000000001512/15                                 0                 00000000000000000101                                                                                 0000000000041                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    RC201506192015061900000 0000000010000 0000000000000 0000000010000 00000000000001512/26                                 0                 00000000000000000102                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    RC201506192015061902100 0000000010000 0000000002100 0000000012100 00000000000001512/26                                 0                 00000000000000000102                                                                                 0000000000000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600400 0000000010000 0000000000400 0000000010500 0000000000000151413                                  0                 00000000000000000101                                                                                 0000000000100                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506112015061100400 0000000100025 0000000004001 0000000105026 00000000000001515/19                                 0                 00000000000000000101                                                                                 0000000001000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600400 0000000100000 0000000004000 0000000105000 000000000000015151                                   0                 00000000000000000101                                                                                 0000000001000                                                                                                                                                       
23402015B96470190B46036422         CONSTRUCCIONES RUZAFA, S.L.             ES1                    R 201506262015062600400 0000000120000 0000000004800 0000000126000 0000000000000252525                                  0                 00000000000000000101                                                                                 0000000001200                                                                                                                                                       
